O0,O1,O2,O3,Os,Ofast,Optimizers,Parameters
3754077.939,2657725.413,2578922.201,2550970.525,2600283.396,2467859.226,2395278.412,1339938.7
3758910.334,2658577.643,2601689.534,2570727.671,2582292.743,2468273.0,2386479.285,1350168.86
3761277.078,2676519.162,2585482.727,2549757.716,2598976.495,2465006.692,2405388.962,1339853.737
3754568.138,2667452.16,2595115.967,2561710.903,2588061.741,2445456.066,2385238.399,1354019.41
3754192.087,2726028.729,2599354.451,2572537.221,2598994.644,2473156.53,2404919.086,1351262.324
3754988.058,2675108.861,2583426.393,2572060.208,2581690.295,2451693.832,2407367.348,1342565.779
3756302.136,2684946.945,2602539.542,2573499.544,2601833.182,2478915.27,2402835.63,1348656.456
3755301.166,2656361.584,2598237.961,2576229.44,2600003.007,2476113.247,2389013.198,1338948.745
3754156.383,2682475.381,2600481.367,2574397.689,2583296.807,2452062.557,2399363.732,1346667.371
3758828.006,2679814.3,2592248.416,2566109.819,2597962.628,2472608.837,2380365.366,1342012.98
3759136.84,2658171.227,2599094.226,2550125.948,2601750.67,2469068.327,2379021.231,1346779.527
3753304.058,2658514.934,2598883.926,2581039.217,2604495.19,2451127.488,2406029.012,1348194.699
3750948.168,2661662.089,2593550.157,2568970.922,2600211.064,2471546.519,2380763.983,1348267.484
3736432.915,2671367.338,2593776.591,2574997.012,2601715.898,2450420.738,2389429.036,1346471.162
3755912.663,2682911.518,2599421.864,2575102.992,2600951.02,2464691.042,2399577.458,1350435.751
3757197.677,2652892.764,2598447.351,2574397.595,2606301.204,2469382.948,2399675.952,1341168.359
3722289.223,2675333.601,2575531.494,2551875.909,2596171.5,2463532.511,2401395.374,1350225.341
3731631.784,2673107.01,2583468.364,2569488.278,2603760.739,2471560.748,2408825.779,1345878.973
3756955.418,2671603.339,2574398.034,2549937.315,2604078.317,2460498.558,2408074.357,1347696.933
3761123.184,2679541.829,2582676.045,2570211.514,2600564.59,2469070.972,2383214.559,1338878.126
3730419.89,2661014.977,2596481.762,2553720.688,2596717.115,2451644.482,2381049.568,1337588.326
3754302.72,2696569.571,2597942.884,2566405.901,2598085.3,2449653.423,2402623.332,1338861.754
3760558.418,2677424.576,2593800.507,2549755.585,2605554.641,2465732.371,2400841.385,1351351.871
3786245.494,2666116.721,2600282.237,2575700.867,2606922.495,2454680.415,2413168.626,1351874.794
3785539.303,2678859.116,2602664.665,2547669.279,2600772.928,2473670.758,2402761.324,1351369.606
3754852.276,2682752.6,2581041.781,2577058.715,2605823.727,2473505.322,2381599.02,1342028.406
3725346.447,2675486.793,2592967.329,2553646.556,2598152.886,2479542.696,2402611.224,1352011.007
3753290.387,2680478.376,2579317.168,2573725.214,2602530.541,2466386.617,2381061.187,1350826.977
3753699.468,2673046.874,2594564.78,2568158.0,2600804.805,2469410.958,2406813.747,1341676.646
3774410.472,2678700.542,2595328.805,2574818.856,2598121.897,2452534.959,2384550.589,1349177.92
3743985.806,2661849.341,2573776.121,2546756.911,2601009.252,2465407.138,2396962.85,1344000.79
3730014.619,2677190.93,2596152.751,2575131.427,2585409.979,2484401.102,2382472.401,1336264.654
3733139.196,2678105.144,2576794.402,2568368.603,2583748.342,2448952.731,2400862.983,1338212.231
3756479.022,2678367.417,2579286.498,2570746.618,2579275.777,2465944.59,2380934.41,1350243.905
3731156.864,2680548.566,2603391.769,2549643.19,2620933.828,2470110.422,2382443.197,1348267.968
3758657.929,2762982.677,2572074.819,2574509.681,2576540.179,2473660.078,2401405.446,1345539.738
3772081.617,2678025.132,2593419.537,2550814.756,2599482.382,2448490.241,2387792.629,1347289.861
3779717.578,2658160.447,2578018.896,2579444.378,2606580.987,2450326.2,2399314.971,1348915.186
3758243.492,2684745.785,2600438.506,2548411.858,2609478.456,2472634.174,2388606.196,1342909.185
3728912.827,2656055.076,2585089.205,2571689.569,2574307.772,2474753.248,2404921.501,1341889.59
3757297.488,2656096.211,2598931.287,2554344.908,2583040.639,2468595.335,2385963.293,1351339.516
3725911.389,2675325.064,2574728.039,2577293.695,2600521.132,2470671.551,2399095.223,1348815.915
3758467.531,2659609.362,2593443.405,2549775.02,2602418.261,2464976.459,2396101.746,1347870.593
3730517.09,2655981.879,2597301.503,2571158.235,2602748.54,2469564.654,2382141.138,1349851.232
3755238.276,2679986.968,2599490.324,2546255.25,2585076.68,2453317.832,2398678.169,1350388.41
3729593.923,2676747.128,2597922.912,2572060.768,2601359.967,2470645.484,2382477.438,1342606.871
3753075.863,2684065.517,2578650.113,2571914.904,2581025.152,2462681.206,2404914.122,1349499.314
3810286.745,2673913.948,2574839.506,2576065.715,2600868.005,2449576.134,2384569.931,1348462.76
3761215.389,2670671.165,2600268.721,2572352.96,2606426.079,2466821.562,2401423.344,1352901.404
3718099.199,2659101.267,2576672.061,2554002.15,2587283.964,2454829.271,2394558.194,1348107.31
3758252.702,2680190.686,2599523.495,2572428.941,2602507.269,2450583.963,2397126.572,1356387.282
3761240.057,2679869.875,2585525.923,2575511.236,2580654.603,2471502.327,2386236.994,1352641.998
3758386.24,2678108.257,2581952.157,2570391.752,2604399.481,2466560.802,2398376.431,1350450.629
3728115.918,2739861.808,2580625.213,2549055.836,2603664.429,2447116.806,2400347.145,1336417.8
3753200.647,2653351.326,2575778.694,2592303.845,2614889.764,2468699.024,2379042.126,1347233.087
3717348.618,2683459.265,2572983.3,2556092.788,2602779.753,2466908.337,2402603.915,1347965.262
3728816.974,2683735.756,2608027.916,2576196.63,2596768.161,2448965.038,2382365.687,1340816.943
3765957.233,2668733.161,2577136.414,2574899.595,2599300.687,2473713.592,2410247.973,1350172.657
3758287.819,2671797.213,2596814.007,2571577.839,2602130.015,2465781.236,2398983.43,1349351.028
3727129.172,2676443.763,2581875.278,2550887.604,2600971.34,2452720.762,2403822.269,1352467.655
3752451.432,2662757.559,2595044.597,2573151.81,2601088.618,2468487.906,2400823.893,1346185.423
3724493.562,2675094.725,2578787.893,2569391.174,2605753.183,2448555.243,2382918.824,1339789.375
3750975.076,2677190.71,2595774.395,2608609.092,2584558.152,2460921.873,2380511.014,1349067.969
3751173.143,2676428.156,2581129.559,2568891.052,2619793.246,2472029.942,2404517.622,1341025.232
3760122.95,2671696.679,2593900.831,2569917.367,2588804.521,2447985.73,2404300.917,1347750.262
3726673.764,2679085.045,2583855.94,2579167.436,2599527.79,2471565.47,2402033.465,1339784.209
3772406.304,2678197.761,2573122.453,2577146.341,2607001.276,2466911.146,2394236.659,1338242.869
3728889.452,2643200.687,2597488.051,2573985.502,2629016.149,2472175.769,2403279.378,1341763.492
3760018.336,2676900.354,2577532.308,2557677.465,2607552.215,2472142.675,2387823.191,1349298.033
3740437.289,2676726.37,2606119.19,2546327.83,2576166.579,2452575.959,2394372.437,1348379.042
3759536.83,2660253.527,2596303.977,2580002.336,2603119.851,2468695.666,2400996.073,1353107.338
3728075.15,2675433.715,2593478.834,2568265.61,2599896.317,2470750.967,2397829.82,1355475.207
3733700.406,2661274.669,2605802.37,2569787.147,2607956.13,2453260.603,2454688.826,1347437.198
3754168.956,2655411.0,2577931.376,2573285.99,2608686.261,2451204.288,2383180.884,1350104.719
3727545.718,2673036.013,2613590.156,2571218.89,2599492.605,2479534.398,2400776.487,1342664.105
3762188.629,2680762.221,2604110.397,2573194.546,2576287.207,2467717.442,2403211.451,1347209.708
3738656.923,2672353.891,2595136.908,2555786.418,2603282.824,2467343.072,2396864.907,1340908.633
3758158.219,2659263.441,2577940.25,2576737.433,2603566.627,2456573.152,2397389.865,1349823.178
3754584.552,2671907.73,2596561.191,2558343.712,2575957.366,2450214.773,2403178.268,1346743.887
3762252.202,2662699.701,2586921.75,2565045.686,2608251.751,2466910.563,2407200.085,1338201.722
3759043.731,2722793.797,2605246.027,2554100.036,2605927.691,2452028.237,2388701.954,1350080.445
3729550.867,2675613.714,2571666.658,2555033.478,2621145.044,2480528.044,2401488.781,1339805.554
3757250.347,2677053.011,2601456.414,2572819.114,2594353.672,2451784.619,2383740.292,1351279.875
3758280.753,2689794.015,2596239.116,2571732.819,2601404.847,2448545.65,2400292.469,1341173.814
3737133.993,2677769.741,2603553.201,2573247.372,2588485.821,2470163.079,2381201.875,1346132.249
3756855.387,2669745.461,2577563.384,2558392.064,2605326.325,2465038.251,2403883.051,1338178.313
3709707.907,2675164.835,2595838.46,2569353.597,2606506.903,2471825.366,2381064.366,1349413.555
3723221.695,2660695.87,2593574.419,2550396.455,2603458.886,2455383.837,2388037.668,1346145.004
3752360.646,2679336.528,2600307.135,2569960.755,2602473.544,2464258.609,2380987.892,1339855.961
3738310.015,2695109.796,2593862.89,2549045.625,2609788.708,2465795.214,2398755.522,1350164.887
3758305.072,2683863.359,2603539.991,2570753.384,2598105.384,2451379.01,2398387.301,1350602.396
3755248.961,2662614.729,2591228.104,2570513.526,2597421.271,2465400.904,2381716.371,1348095.284
3758623.3,2657569.475,2590270.674,2577450.031,2604049.784,2464519.145,2381866.21,1346806.046
3730621.915,2675760.266,2574397.257,2550880.531,2601627.921,2447722.778,2387934.031,1354072.942
3752820.522,2663041.8,2595951.358,2562910.789,2606531.265,2462850.0,2397190.674,1354483.056
3756296.7,2690613.794,2575035.309,2549307.803,2587168.788,2470065.92,2381049.33,1354218.967
3755532.358,2678712.688,2595443.586,2575127.589,2601903.483,2458465.799,2399697.505,1351912.452
3726617.47,2682246.229,2603909.337,2569986.644,2580521.082,2473501.842,2390781.468,1347425.19
3750924.341,2659243.712,2606503.172,2549013.661,2607997.217,2448818.969,2379864.565,1349783.629
3730998.236,2677959.442,2575209.488,2552342.892,2594844.025,2473459.535,2389853.025,1347597.45
3756151.264,2659739.101,2604864.192,2567581.463,2602786.479,2469001.584,2402052.903,1351780.519
3725301.669,2679340.938,2578813.427,2572681.883,2576989.724,2453568.92,2384923.731,1345797.127
3757453.197,2663982.906,2577607.069,2549717.743,2613275.009,2470013.865,2395006.837,1341838.438
3721730.925,2677001.452,2596786.335,2574419.1,2598551.509,2468768.319,2455557.293,1348151.339
3762709.455,2663014.249,2578679.519,2557528.132,2603361.049,2464652.778,2399399.018,1350965.066
3754875.04,2683624.648,2579188.253,2569113.626,2606274.447,2449067.745,2385532.079,1351414.103
3760994.322,2676607.239,2602755.532,2565800.832,2581024.284,2466572.364,2400628.64,1349422.227
3724323.88,2661485.569,2601929.054,2557836.541,2598060.168,2468667.919,2399544.322,1355907.664
3755116.717,2665196.907,2576350.787,2572908.345,2581833.565,2460779.766,2402637.877,1349641.758
3756024.12,2685921.47,2598126.867,2571661.988,2598423.013,2472676.499,2407539.056,1346078.112
