13.2367 	 -0.959571 	 0.538345	 122
13.2726 	 -2.88223 	 0.575288	 123
13.2675 	 -4.82929 	 0.588221	 124
13.1178 	 -6.77981 	 0.512454	 125
12.6606 	 -8.43916 	 0.276763	 126
13.6836 	 9.94758 	 0.609479	 127
13.6557 	 8.09618 	 0.592454	 128
13.4552 	 6.06857 	 0.589426	 129
13.6073 	 4.04479 	 0.568252	 130
13.5901 	 2.05713 	 0.559889	 131
14.0492 	 0 	 0.633933	 132
14.1058 	 -1.91914 	 0.611483	 133
14.1009 	 -3.84529 	 0.615779	 134
14.0365 	 -5.81328 	 0.5802	 135
13.8397 	 -7.74634 	 0.617279	 136
14.5216 	 10.5545 	 0.312641	 137
14.4917 	 9.02189 	 0.530074	 138
14.4224 	 7.08237 	 0.597945	 139
14.2874 	 5.05668 	 0.578088	 140
14.2336 	 3.05097 	 0.53779	 141
14.8015 	 1.02857 	 0.559767	 142
15.0298 	 -0.959571 	 0.62209	 143
14.9438 	 -2.88223 	 0.573271	 144
15.003 	 -4.82929 	 0.623624	 145
14.8873 	 -6.77981 	 0.6152	 146
14.6429 	 -8.4033 	 0.312641	 147
15.2099 	 9.94758 	 0.55579	 148
15.1805 	 8.09618 	 0.540863	 149
15.1477 	 6.06857 	 0.567735	 150
14.8288 	 4.04479 	 0.508017	 151
15.2963 	 2.05713 	 0.524607	 152
15.8179 	 0 	 0.526618	 153
15.8739 	 -1.91914 	 0.558017	 154
15.8055 	 -3.84529 	 0.553443	 155
15.7782 	 -5.81328 	 0.538821	 156
15.5834 	 -7.74634 	 0.49283	 157
